beta,threshold,precision,recall,fbeta_score,f1,accuracy,balanced_accuracy,mcc,predicted_delayed_rate,tn,fp,fn,tp,is_best_for_beta,operating_goal
3.0,0.847253,0.972222,0.833333,0.845411,0.897436,0.960199,0.913522,0.876917,0.179104,158,1,7,35,False,high_recall_stress_test
3.0,0.85,0.971429,0.809524,0.823245,0.883117,0.955224,0.901617,0.861147,0.174129,158,1,8,34,False,high_recall_stress_test
3.0,0.86,0.971429,0.809524,0.823245,0.883117,0.955224,0.901617,0.861147,0.174129,158,1,8,34,False,high_recall_stress_test
3.0,0.87,0.971429,0.809524,0.823245,0.883117,0.955224,0.901617,0.861147,0.174129,158,1,8,34,False,high_recall_stress_test
3.0,0.88,0.971429,0.809524,0.823245,0.883117,0.955224,0.901617,0.861147,0.174129,158,1,8,34,False,high_recall_stress_test
3.0,0.89,0.971429,0.809524,0.823245,0.883117,0.955224,0.901617,0.861147,0.174129,158,1,8,34,False,high_recall_stress_test
3.0,0.9,0.971429,0.809524,0.823245,0.883117,0.955224,0.901617,0.861147,0.174129,158,1,8,34,False,high_recall_stress_test
3.0,0.91,0.971429,0.809524,0.823245,0.883117,0.955224,0.901617,0.861147,0.174129,158,1,8,34,False,high_recall_stress_test
3.0,0.916792,0.971429,0.809524,0.823245,0.883117,0.955224,0.901617,0.861147,0.174129,158,1,8,34,False,high_recall_stress_test
3.0,0.92,0.970588,0.785714,0.800971,0.868421,0.950249,0.889712,0.845279,0.169154,158,1,9,33,False,high_recall_stress_test
3.0,0.928701,0.970588,0.785714,0.800971,0.868421,0.950249,0.889712,0.845279,0.169154,158,1,9,33,False,high_recall_stress_test
3.0,0.93,1.0,0.785714,0.80292,0.88,0.955224,0.892857,0.862335,0.164179,159,0,9,33,False,high_recall_stress_test
3.0,0.936253,1.0,0.785714,0.80292,0.88,0.955224,0.892857,0.862335,0.164179,159,0,9,33,False,high_recall_stress_test
3.0,0.936504,1.0,0.761905,0.780488,0.864865,0.950249,0.880952,0.846653,0.159204,159,0,10,32,False,high_recall_stress_test
3.0,0.94,1.0,0.738095,0.757946,0.849315,0.945274,0.869048,0.830865,0.154229,159,0,11,31,False,high_recall_stress_test
3.0,0.940433,1.0,0.738095,0.757946,0.849315,0.945274,0.869048,0.830865,0.154229,159,0,11,31,False,high_recall_stress_test
3.0,0.942107,1.0,0.714286,0.735294,0.833333,0.940299,0.857143,0.81496,0.149254,159,0,12,30,False,high_recall_stress_test
3.0,0.942705,1.0,0.690476,0.712531,0.816901,0.935323,0.845238,0.79893,0.144279,159,0,13,29,False,high_recall_stress_test
3.0,0.95,1.0,0.666667,0.689655,0.8,0.930348,0.833333,0.782762,0.139303,159,0,14,28,False,high_recall_stress_test
3.0,0.96,1.0,0.666667,0.689655,0.8,0.930348,0.833333,0.782762,0.139303,159,0,14,28,False,high_recall_stress_test
3.0,0.97,1.0,0.666667,0.689655,0.8,0.930348,0.833333,0.782762,0.139303,159,0,14,28,False,high_recall_stress_test
3.0,0.973789,1.0,0.666667,0.689655,0.8,0.930348,0.833333,0.782762,0.139303,159,0,14,28,False,high_recall_stress_test
3.0,0.974302,1.0,0.642857,0.666667,0.782609,0.925373,0.821429,0.766445,0.134328,159,0,15,27,False,high_recall_stress_test
3.0,0.98,1.0,0.619048,0.643564,0.764706,0.920398,0.809524,0.749966,0.129353,159,0,16,26,False,high_recall_stress_test
3.0,0.985787,1.0,0.619048,0.643564,0.764706,0.920398,0.809524,0.749966,0.129353,159,0,16,26,False,high_recall_stress_test
3.0,0.987202,1.0,0.595238,0.620347,0.746269,0.915423,0.797619,0.73331,0.124378,159,0,17,25,False,high_recall_stress_test
3.0,0.99,1.0,0.571429,0.597015,0.727273,0.910448,0.785714,0.716462,0.119403,159,0,18,24,False,high_recall_stress_test
3.0,0.990813,1.0,0.571429,0.597015,0.727273,0.910448,0.785714,0.716462,0.119403,159,0,18,24,False,high_recall_stress_test
3.0,0.991557,1.0,0.547619,0.573566,0.707692,0.905473,0.77381,0.699404,0.114428,159,0,19,23,False,high_recall_stress_test
3.0,0.993496,1.0,0.52381,0.55,0.6875,0.900498,0.761905,0.682117,0.109453,159,0,20,22,False,high_recall_stress_test
3.0,0.99439,1.0,0.5,0.526316,0.666667,0.895522,0.75,0.66458,0.104478,159,0,21,21,False,high_recall_stress_test
3.0,0.995797,1.0,0.47619,0.502513,0.645161,0.890547,0.738095,0.64677,0.099502,159,0,22,20,False,high_recall_stress_test
3.0,0.998103,1.0,0.452381,0.478589,0.622951,0.885572,0.72619,0.628659,0.094527,159,0,23,19,False,high_recall_stress_test
3.0,0.999183,1.0,0.428571,0.454545,0.6,0.880597,0.714286,0.610217,0.089552,159,0,24,18,False,high_recall_stress_test
3.0,0.999278,1.0,0.404762,0.43038,0.576271,0.875622,0.702381,0.591411,0.084577,159,0,25,17,False,high_recall_stress_test
3.0,0.999491,1.0,0.380952,0.406091,0.551724,0.870647,0.690476,0.5722,0.079602,159,0,26,16,False,high_recall_stress_test
3.0,0.99985,1.0,0.357143,0.381679,0.526316,0.865672,0.678571,0.552539,0.074627,159,0,27,15,False,high_recall_stress_test
3.0,0.999899,1.0,0.333333,0.357143,0.5,0.860697,0.666667,0.532374,0.069652,159,0,28,14,False,high_recall_stress_test
3.0,0.999906,1.0,0.309524,0.332481,0.472727,0.855721,0.654762,0.511643,0.064677,159,0,29,13,False,high_recall_stress_test
3.0,0.999907,1.0,0.285714,0.307692,0.444444,0.850746,0.642857,0.490268,0.059701,159,0,30,12,False,high_recall_stress_test
3.0,0.999937,1.0,0.261905,0.282776,0.415094,0.845771,0.630952,0.468159,0.054726,159,0,31,11,False,high_recall_stress_test
3.0,0.99995,1.0,0.238095,0.257732,0.384615,0.840796,0.619048,0.445202,0.049751,159,0,32,10,False,high_recall_stress_test
3.0,0.999957,1.0,0.214286,0.232558,0.352941,0.835821,0.607143,0.421255,0.044776,159,0,33,9,False,high_recall_stress_test
3.0,0.999966,1.0,0.190476,0.207254,0.32,0.830846,0.595238,0.396132,0.039801,159,0,34,8,False,high_recall_stress_test
3.0,0.999974,1.0,0.166667,0.181818,0.285714,0.825871,0.583333,0.369592,0.034826,159,0,35,7,False,high_recall_stress_test
3.0,0.999979,1.0,0.142857,0.15625,0.25,0.820896,0.571429,0.341297,0.029851,159,0,36,6,False,high_recall_stress_test
3.0,0.999983,1.0,0.119048,0.130548,0.212766,0.81592,0.559524,0.310764,0.024876,159,0,37,5,False,high_recall_stress_test
3.0,0.999985,1.0,0.095238,0.104712,0.173913,0.810945,0.547619,0.27725,0.0199,159,0,38,4,False,high_recall_stress_test
3.0,0.999985,1.0,0.071429,0.07874,0.133333,0.80597,0.535714,0.239498,0.014925,159,0,39,3,False,high_recall_stress_test
3.0,0.999988,1.0,0.047619,0.052632,0.090909,0.800995,0.52381,0.195057,0.00995,159,0,40,2,False,high_recall_stress_test
3.0,0.999994,1.0,0.02381,0.026385,0.046512,0.79602,0.511905,0.137581,0.004975,159,0,41,1,False,high_recall_stress_test
3.0,1.0,0.0,0.0,0.0,0.0,0.791045,0.5,0.0,0.0,159,0,42,0,False,high_recall_stress_test
