order_id,restaurant_name,location,order_time,delivery_time,delivery_duration_min,pizza_size,pizza_type,toppings_count,distance_km,traffic_level,payment_method,is_peak_hour,is_weekend,delivery_efficiency_min_per_km,topping_density,order_month,payment_category,estimated_duration_min,delay_min,is_delayed,pizza_complexity,traffic_impact,order_hour,restaurant_avg_time,order_date,order_year,order_month_num,pizza_size_score,pizza_size_code,pizza_size_label,order_period,order_weekday,order_weekday_name,time_segment,complexity_band,distance_band,split
ORD525,Marco's Pizza,"Garland, TX",2025-03-22 18:00:00,2025-03-22 18:30:00,30,Medium,Non-Veg,3,4.0,Medium,UPI,True,True,7.5,0.75,March,Online,9.6,20.4,False,6,2,18,30.28645833333333,2025-03-22,2025,3,2,02,02_Medium,2025-03,5,Saturday,Dinner,Medium,3-6 km,train
ORD526,Domino's,"Glendale, AZ",2025-03-23 20:15:00,2025-03-23 21:00:00,45,Large,Veg,4,9.0,High,Cash,True,True,5.0,0.4444444444444444,March,Offline,21.6,23.4,True,12,3,20,30.25943396226415,2025-03-23,2025,3,3,03,03_Large,2025-03,6,Sunday,Dinner,High,8+ km,train
ORD528,Pizza Hut,"Baton Rouge, LA",2025-03-25 19:15:00,2025-03-25 19:45:00,30,Large,Non-Veg,4,6.0,Medium,Wallet,True,False,5.0,0.6666666666666666,March,Online,14.4,15.6,False,12,2,19,29.94845360824742,2025-03-25,2025,3,3,03,03_Large,2025-03,1,Tuesday,Dinner,High,3-6 km,train
ORD529,Little Caesars,"Durham, NC",2025-03-26 20:30:00,2025-03-26 21:10:00,40,XL,Cheese Burst,5,8.0,High,Card,True,False,5.0,0.625,March,Online,19.2,20.8,True,20,3,20,28.84422110552764,2025-03-26,2025,3,4,04,04_XL,2025-03,2,Wednesday,Dinner,Very High,6-8 km,train
ORD530,Marco's Pizza,"Chula Vista, CA",2025-03-27 18:45:00,2025-03-27 19:05:00,20,Small,Vegan,1,2.5,Low,Cash,True,False,8.0,0.4,March,Offline,6.0,14.0,False,1,1,18,30.28645833333333,2025-03-27,2025,3,1,01,01_Small,2025-03,3,Thursday,Dinner,Low,0-3 km,train
ORD532,Papa John's,"St. Petersburg, FL",2025-03-29 20:00:00,2025-03-29 20:35:00,35,Medium,Gluten-Free,3,5.5,Medium,Wallet,True,True,6.363636363636363,0.5454545454545454,March,Online,13.2,21.8,True,6,2,20,28.18627450980392,2025-03-29,2025,3,2,02,02_Medium,2025-03,5,Saturday,Dinner,Medium,3-6 km,train
ORD534,Little Caesars,"St. Louis, MO",2025-03-31 19:45:00,2025-03-31 20:25:00,40,XL,Stuffed Crust,5,7.5,High,Card,True,False,5.333333333333333,0.6666666666666666,March,Online,18.0,22.0,True,20,3,19,28.84422110552764,2025-03-31,2025,3,4,04,04_XL,2025-03,0,Monday,Dinner,Very High,6-8 km,train
ORD540,Marco's Pizza,"Glendale, AZ",2025-04-06 18:45:00,2025-04-06 19:05:00,20,Small,Vegan,1,2.5,Low,Cash,True,True,8.0,0.4,April,Offline,6.0,14.0,False,1,1,18,30.28645833333333,2025-04-06,2025,4,1,01,01_Small,2025-04,6,Sunday,Dinner,Low,0-3 km,train
ORD541,Domino's,"Akron, OH",2025-04-07 19:00:00,2025-04-07 19:50:00,50,Large,Non-Veg,4,10.0,High,Card,True,False,5.0,0.4,April,Online,24.0,26.0,True,12,3,19,30.25943396226415,2025-04-07,2025,4,3,03,03_Large,2025-04,0,Monday,Dinner,High,8+ km,train
ORD542,Papa John's,"Baton Rouge, LA",2025-04-08 20:00:00,2025-04-08 20:35:00,35,Medium,Gluten-Free,3,5.5,Medium,Wallet,True,False,6.363636363636363,0.5454545454545454,April,Online,13.2,21.8,True,6,2,20,28.18627450980392,2025-04-08,2025,4,2,02,02_Medium,2025-04,1,Tuesday,Dinner,Medium,3-6 km,train
ORD543,Pizza Hut,"Durham, NC",2025-04-09 18:30:00,2025-04-09 18:50:00,20,Small,Vegan,2,2.0,Low,UPI,True,False,10.0,1.0,April,Online,4.8,15.2,False,2,1,18,29.94845360824742,2025-04-09,2025,4,1,01,01_Small,2025-04,2,Wednesday,Dinner,Low,0-3 km,train
ORD544,Domino's,"Austin, TX",2025-04-10 19:00:00,2025-04-10 19:45:00,45,Large,Thai Chicken,4,7.0,Medium,Card,True,False,6.428571428571429,0.5714285714285714,April,Online,16.8,28.2,True,12,2,19,30.25943396226415,2025-04-10,2025,4,3,03,03_Large,2025-04,3,Thursday,Dinner,High,6-8 km,train
ORD545,Papa John's,"Denver, CO",2025-04-11 20:15:00,2025-04-11 20:55:00,40,Medium,Sicilian,3,6.5,High,Wallet,True,False,6.153846153846154,0.4615384615384616,April,Online,15.6,24.4,True,6,3,20,28.18627450980392,2025-04-11,2025,4,2,02,02_Medium,2025-04,4,Friday,Dinner,Medium,6-8 km,train
ORD547,Little Caesars,"Seattle, WA",2025-04-13 19:30:00,2025-04-13 20:10:00,40,XL,Cheese Burst,5,8.0,High,Card,True,True,5.0,0.625,April,Online,19.2,20.8,True,20,3,19,28.84422110552764,2025-04-13,2025,4,4,04,04_XL,2025-04,6,Sunday,Dinner,Very High,6-8 km,train
ORD548,Marco's Pizza,"Portland, OR",2025-04-14 18:00:00,2025-04-14 18:30:00,30,Medium,Non-Veg,3,4.0,Medium,UPI,True,False,7.5,0.75,April,Online,9.6,20.4,False,6,2,18,30.28645833333333,2025-04-14,2025,4,2,02,02_Medium,2025-04,0,Monday,Dinner,Medium,3-6 km,train
ORD550,Papa John's,"Boston, MA",2025-04-16 18:00:00,2025-04-16 18:20:00,20,Medium,Veg,2,3.0,Low,Card,True,False,6.666666666666667,0.6666666666666666,April,Online,7.199999999999999,12.8,False,4,1,18,28.18627450980392,2025-04-16,2025,4,2,02,02_Medium,2025-04,2,Wednesday,Dinner,Low,0-3 km,train
ORD551,Pizza Hut,"Atlanta, GA",2025-04-17 19:15:00,2025-04-17 19:45:00,30,Large,Non-Veg,4,6.0,Medium,Wallet,True,False,5.0,0.6666666666666666,April,Online,14.4,15.6,False,12,2,19,29.94845360824742,2025-04-17,2025,4,3,03,03_Large,2025-04,3,Thursday,Dinner,High,3-6 km,train
ORD552,Little Caesars,"Phoenix, AZ",2025-04-18 20:30:00,2025-04-18 21:10:00,40,XL,Cheese Burst,5,8.0,High,Card,True,False,5.0,0.625,April,Online,19.2,20.8,True,20,3,20,28.84422110552764,2025-04-18,2025,4,4,04,04_XL,2025-04,4,Friday,Dinner,Very High,6-8 km,train
ORD554,Domino's,"Columbus, OH",2025-04-20 19:00:00,2025-04-20 19:50:00,50,Large,Non-Veg,4,10.0,High,Domino's Cash,True,True,5.0,0.4,April,Offline,24.0,26.0,True,12,3,19,30.25943396226415,2025-04-20,2025,4,3,03,03_Large,2025-04,6,Sunday,Dinner,High,8+ km,train
ORD555,Papa John's,"Charlotte, NC",2025-04-21 20:00:00,2025-04-21 20:35:00,35,Medium,Gluten-Free,3,5.5,Medium,Wallet,True,False,6.363636363636363,0.5454545454545454,April,Online,13.2,21.8,True,6,2,20,28.18627450980392,2025-04-21,2025,4,2,02,02_Medium,2025-04,0,Monday,Dinner,Medium,3-6 km,train
ORD556,Pizza Hut,"Nashville, TN",2025-04-22 18:30:00,2025-04-22 18:50:00,20,Small,Vegan,2,2.0,Low,UPI,True,False,10.0,1.0,April,Online,4.8,15.2,False,2,1,18,29.94845360824742,2025-04-22,2025,4,1,01,01_Small,2025-04,1,Tuesday,Dinner,Low,0-3 km,train
ORD557,Little Caesars,"Oklahoma City, OK",2025-04-23 19:45:00,2025-04-23 20:25:00,40,XL,Stuffed Crust,5,7.5,High,Card,True,False,5.333333333333333,0.6666666666666666,April,Online,18.0,22.0,True,20,3,19,28.84422110552764,2025-04-23,2025,4,4,04,04_XL,2025-04,2,Wednesday,Dinner,Very High,6-8 km,train
ORD558,Marco's Pizza,"Las Vegas, NV",2025-04-24 18:00:00,2025-04-24 18:30:00,30,Medium,Non-Veg,3,4.0,Medium,UPI,True,False,7.5,0.75,April,Online,9.6,20.4,False,6,2,18,30.28645833333333,2025-04-24,2025,4,2,02,02_Medium,2025-04,3,Thursday,Dinner,Medium,3-6 km,train
ORD559,Domino's,"Indianapolis, IN",2025-04-25 20:15:00,2025-04-25 21:00:00,45,Large,Veg,4,9.0,High,Cash,True,False,5.0,0.4444444444444444,April,Offline,21.6,23.4,True,12,3,20,30.25943396226415,2025-04-25,2025,4,3,03,03_Large,2025-04,4,Friday,Dinner,High,8+ km,train
ORD562,Little Caesars,"Fort Worth, TX",2025-04-28 20:30:00,2025-04-28 21:10:00,40,XL,Cheese Burst,5,8.0,High,Card,True,False,5.0,0.625,April,Online,19.2,20.8,True,20,3,20,28.84422110552764,2025-04-28,2025,4,4,04,04_XL,2025-04,0,Monday,Dinner,Very High,6-8 km,train
ORD565,Papa John's,"Milwaukee, WI",2025-05-01 20:00:00,2025-05-01 20:35:00,35,Medium,Gluten-Free,3,5.5,Medium,Wallet,True,False,6.363636363636363,0.5454545454545454,May,Online,13.2,21.8,True,6,2,20,28.18627450980392,2025-05-01,2025,5,2,02,02_Medium,2025-05,3,Thursday,Dinner,Medium,3-6 km,train
ORD566,Pizza Hut,"Albuquerque, NM",2025-05-02 18:30:00,2025-05-02 18:50:00,20,Small,Vegan,2,2.0,Low,UPI,True,False,10.0,1.0,May,Online,4.8,15.2,False,2,1,18,29.94845360824742,2025-05-02,2025,5,1,01,01_Small,2025-05,4,Friday,Dinner,Low,0-3 km,train
ORD568,Marco's Pizza,"Fresno, CA",2025-05-04 18:00:00,2025-05-04 18:30:00,30,Medium,Non-Veg,3,4.0,Medium,UPI,True,True,7.5,0.75,May,Online,9.6,20.4,False,6,2,18,30.28645833333333,2025-05-04,2025,5,2,02,02_Medium,2025-05,6,Sunday,Dinner,Medium,3-6 km,train
ORD569,Domino's,"Sacramento, CA",2025-05-05 20:15:00,2025-05-05 21:00:00,45,Large,Veg,4,9.0,High,Cash,True,False,5.0,0.4444444444444444,May,Offline,21.6,23.4,True,12,3,20,30.25943396226415,2025-05-05,2025,5,3,03,03_Large,2025-05,0,Monday,Dinner,High,8+ km,train
ORD571,Domino's,"New York, NY",2025-05-07 19:00:00,2025-05-07 19:45:00,45,Large,Thai Chicken,4,7.0,Medium,Card,True,False,6.428571428571429,0.5714285714285714,May,Online,16.8,28.2,True,12,2,19,30.25943396226415,2025-05-07,2025,5,3,03,03_Large,2025-05,2,Wednesday,Dinner,High,6-8 km,train
ORD572,Papa John's,"Los Angeles, CA",2025-05-08 20:15:00,2025-05-08 20:55:00,40,Medium,Sicilian,3,6.5,High,Wallet,True,False,6.153846153846154,0.4615384615384616,May,Online,15.6,24.4,True,6,3,20,28.18627450980392,2025-05-08,2025,5,2,02,02_Medium,2025-05,3,Thursday,Dinner,Medium,6-8 km,train
ORD577,Papa John's,"San Antonio, TX",2025-05-13 18:00:00,2025-05-13 18:20:00,20,Medium,Veg,2,3.0,Low,Card,True,False,6.666666666666667,0.6666666666666666,May,Online,7.199999999999999,12.8,False,4,1,18,28.18627450980392,2025-05-13,2025,5,2,02,02_Medium,2025-05,1,Tuesday,Dinner,Low,0-3 km,train
ORD579,Little Caesars,"Dallas, TX",2025-05-15 20:30:00,2025-05-15 21:10:00,40,XL,Cheese Burst,5,8.0,High,Card,True,False,5.0,0.625,May,Online,19.2,20.8,True,20,3,20,28.84422110552764,2025-05-15,2025,5,4,04,04_XL,2025-05,3,Thursday,Dinner,Very High,6-8 km,train
ORD580,Marco's Pizza,"San Jose, CA",2025-05-16 18:45:00,2025-05-16 19:05:00,20,Small,Vegan,1,2.5,Low,Cash,True,False,8.0,0.4,May,Offline,6.0,14.0,False,1,1,18,30.28645833333333,2025-05-16,2025,5,1,01,01_Small,2025-05,4,Friday,Dinner,Low,0-3 km,train
ORD582,Papa John's,"Jacksonville, FL",2025-05-18 20:00:00,2025-05-18 20:35:00,35,Medium,Gluten-Free,3,5.5,Medium,Wallet,True,True,6.363636363636363,0.5454545454545454,May,Online,13.2,21.8,True,6,2,20,28.18627450980392,2025-05-18,2025,5,2,02,02_Medium,2025-05,6,Sunday,Dinner,Medium,3-6 km,train
ORD583,Pizza Hut,"Fort Worth, TX",2025-05-19 18:30:00,2025-05-19 18:50:00,20,Small,Vegan,2,2.0,Low,UPI,True,False,10.0,1.0,May,Online,4.8,15.2,False,2,1,18,29.94845360824742,2025-05-19,2025,5,1,01,01_Small,2025-05,0,Monday,Dinner,Low,0-3 km,train
ORD584,Little Caesars,"Columbus, OH",2025-05-20 19:45:00,2025-05-20 20:25:00,40,XL,Stuffed Crust,5,7.5,High,Card,True,False,5.333333333333333,0.6666666666666666,May,Online,18.0,22.0,True,20,3,19,28.84422110552764,2025-05-20,2025,5,4,04,04_XL,2025-05,1,Tuesday,Dinner,Very High,6-8 km,train
ORD585,Marco's Pizza,"Charlotte, NC",2025-05-21 18:00:00,2025-05-21 18:30:00,30,Medium,Non-Veg,3,4.0,Medium,UPI,True,False,7.5,0.75,May,Online,9.6,20.4,False,6,2,18,30.28645833333333,2025-05-21,2025,5,2,02,02_Medium,2025-05,2,Wednesday,Dinner,Medium,3-6 km,train
ORD587,Papa John's,"Indianapolis, IN",2025-05-23 18:00:00,2025-05-23 18:20:00,20,Medium,Veg,2,3.0,Low,Card,True,False,6.666666666666667,0.6666666666666666,May,Online,7.199999999999999,12.8,False,4,1,18,28.18627450980392,2025-05-23,2025,5,2,02,02_Medium,2025-05,4,Friday,Dinner,Low,0-3 km,train
ORD588,Pizza Hut,"Seattle, WA",2025-05-24 19:15:00,2025-05-24 19:45:00,30,Large,Non-Veg,4,6.0,Medium,Wallet,True,True,5.0,0.6666666666666666,May,Online,14.4,15.6,False,12,2,19,29.94845360824742,2025-05-24,2025,5,3,03,03_Large,2025-05,5,Saturday,Dinner,High,3-6 km,train
ORD591,Domino's,"Boston, MA",2025-05-27 19:00:00,2025-05-27 19:50:00,50,Large,Non-Veg,4,10.0,High,Card,True,False,5.0,0.4,May,Online,24.0,26.0,True,12,3,19,30.25943396226415,2025-05-27,2025,5,3,03,03_Large,2025-05,1,Tuesday,Dinner,High,8+ km,train
ORD592,Papa John's,"El Paso, TX",2025-05-28 20:00:00,2025-05-28 20:35:00,35,Medium,Gluten-Free,3,5.5,Medium,Wallet,True,False,6.363636363636363,0.5454545454545454,May,Online,13.2,21.8,True,6,2,20,28.18627450980392,2025-05-28,2025,5,2,02,02_Medium,2025-05,2,Wednesday,Dinner,Medium,3-6 km,train
ORD593,Pizza Hut,"Detroit, MI",2025-05-29 18:30:00,2025-05-29 18:50:00,20,Small,Vegan,2,2.0,Low,UPI,True,False,10.0,1.0,May,Online,4.8,15.2,False,2,1,18,29.94845360824742,2025-05-29,2025,5,1,01,01_Small,2025-05,3,Thursday,Dinner,Low,0-3 km,train
ORD595,Marco's Pizza,"Memphis, TN",2025-05-31 18:00:00,2025-05-31 18:30:00,30,Medium,Non-Veg,3,4.0,Medium,UPI,True,True,7.5,0.75,May,Online,9.6,20.4,False,6,2,18,30.28645833333333,2025-05-31,2025,5,2,02,02_Medium,2025-05,5,Saturday,Dinner,Medium,3-6 km,train
ORD597,Papa John's,"Oklahoma City, OK",2025-06-02 18:00:00,2025-06-02 18:20:00,20,Medium,Veg,2,3.0,Low,Card,True,False,6.666666666666667,0.6666666666666666,June,Online,7.199999999999999,12.8,False,4,1,18,28.18627450980392,2025-06-02,2025,6,2,02,02_Medium,2025-06,0,Monday,Dinner,Low,0-3 km,train
ORD598,Pizza Hut,"Las Vegas, NV",2025-06-03 19:15:00,2025-06-03 19:45:00,30,Large,Non-Veg,4,6.0,Medium,Wallet,True,False,5.0,0.6666666666666666,June,Online,14.4,15.6,False,12,2,19,29.94845360824742,2025-06-03,2025,6,3,03,03_Large,2025-06,1,Tuesday,Dinner,High,3-6 km,train
ORD600,Marco's Pizza,"Miami, FL",2025-06-05 18:45:00,2025-06-05 19:05:00,20,Small,Vegan,1,2.5,Low,Cash,True,False,8.0,0.4,June,Offline,6.0,14.0,False,1,1,18,30.28645833333333,2025-06-05,2025,6,1,01,01_Small,2025-06,3,Thursday,Dinner,Low,0-3 km,train
ORD601,Domino's,"New York, NY",2025-06-06 19:00:00,2025-06-06 19:45:00,45,Large,Thai Chicken,4,7.0,Medium,Card,True,False,6.428571428571429,0.5714285714285714,June,Online,16.8,28.2,True,12,2,19,30.25943396226415,2025-06-06,2025,6,3,03,03_Large,2025-06,4,Friday,Dinner,High,6-8 km,train
ORD602,Papa John's,"Los Angeles, CA",2025-06-07 20:15:00,2025-06-07 20:55:00,40,Medium,Sicilian,3,6.5,High,Wallet,True,True,6.153846153846154,0.4615384615384616,June,Online,15.6,24.4,True,6,3,20,28.18627450980392,2025-06-07,2025,6,2,02,02_Medium,2025-06,5,Saturday,Dinner,Medium,6-8 km,train
ORD603,Pizza Hut,"Chicago, IL",2025-06-08 18:45:00,2025-06-08 19:05:00,20,Small,Vegan,1,2.5,Low,Cash,True,True,8.0,0.4,June,Offline,6.0,14.0,False,1,1,18,29.94845360824742,2025-06-08,2025,6,1,01,01_Small,2025-06,6,Sunday,Dinner,Low,0-3 km,train
ORD604,Little Caesars,"Houston, TX",2025-06-09 19:30:00,2025-06-09 20:10:00,40,XL,Cheese Burst,5,8.0,High,Card,True,False,5.0,0.625,June,Online,19.2,20.8,True,20,3,19,28.84422110552764,2025-06-09,2025,6,4,04,04_XL,2025-06,0,Monday,Dinner,Very High,6-8 km,train
ORD605,Marco's Pizza,"Phoenix, AZ",2025-06-10 18:00:00,2025-06-10 18:30:00,30,Medium,Non-Veg,3,4.0,Medium,UPI,True,False,7.5,0.75,June,Online,9.6,20.4,False,6,2,18,30.28645833333333,2025-06-10,2025,6,2,02,02_Medium,2025-06,1,Tuesday,Dinner,Medium,3-6 km,train
ORD608,Pizza Hut,"San Diego, CA",2025-06-13 19:15:00,2025-06-13 19:45:00,30,Large,Non-Veg,4,6.0,Medium,Wallet,True,False,5.0,0.6666666666666666,June,Online,14.4,15.6,False,12,2,19,29.94845360824742,2025-06-13,2025,6,3,03,03_Large,2025-06,4,Friday,Dinner,High,3-6 km,train
ORD611,Domino's,"Austin, TX",2025-06-16 19:00:00,2025-06-16 19:50:00,50,Large,Non-Veg,4,10.0,High,Domino's Cash,True,False,5.0,0.4,June,Offline,24.0,26.0,True,12,3,19,30.25943396226415,2025-06-16,2025,6,3,03,03_Large,2025-06,0,Monday,Dinner,High,8+ km,train
ORD612,Papa John's,"Jacksonville, FL",2025-06-17 20:00:00,2025-06-17 20:35:00,35,Medium,Gluten-Free,3,5.5,Medium,Wallet,True,False,6.363636363636363,0.5454545454545454,June,Online,13.2,21.8,True,6,2,20,28.18627450980392,2025-06-17,2025,6,2,02,02_Medium,2025-06,1,Tuesday,Dinner,Medium,3-6 km,train
ORD614,Little Caesars,"Columbus, OH",2025-06-19 19:45:00,2025-06-19 20:25:00,40,XL,Stuffed Crust,5,7.5,High,Card,True,False,5.333333333333333,0.6666666666666666,June,Online,18.0,22.0,True,20,3,19,28.84422110552764,2025-06-19,2025,6,4,04,04_XL,2025-06,3,Thursday,Dinner,Very High,6-8 km,train
ORD615,Marco's Pizza,"Charlotte, NC",2025-06-20 18:00:00,2025-06-20 18:30:00,30,Medium,Non-Veg,3,4.0,Medium,UPI,True,False,7.5,0.75,June,Online,9.6,20.4,False,6,2,18,30.28645833333333,2025-06-20,2025,6,2,02,02_Medium,2025-06,4,Friday,Dinner,Medium,3-6 km,train
ORD616,Domino's,"San Francisco, CA",2025-06-21 20:15:00,2025-06-21 21:00:00,45,Large,Veg,4,9.0,High,Cash,True,True,5.0,0.4444444444444444,June,Offline,21.6,23.4,True,12,3,20,30.25943396226415,2025-06-21,2025,6,3,03,03_Large,2025-06,5,Saturday,Dinner,High,8+ km,train
ORD617,Papa John's,"Indianapolis, IN",2025-06-22 18:00:00,2025-06-22 18:20:00,20,Medium,Veg,2,3.0,Low,Card,True,True,6.666666666666667,0.6666666666666666,June,Online,7.199999999999999,12.8,False,4,1,18,28.18627450980392,2025-06-22,2025,6,2,02,02_Medium,2025-06,6,Sunday,Dinner,Low,0-3 km,train
ORD619,Little Caesars,"Denver, CO",2025-06-24 20:30:00,2025-06-24 21:10:00,40,XL,Cheese Burst,5,8.0,High,Card,True,False,5.0,0.625,June,Online,19.2,20.8,True,20,3,20,28.84422110552764,2025-06-24,2025,6,4,04,04_XL,2025-06,1,Tuesday,Dinner,Very High,6-8 km,train
ORD620,Marco's Pizza,"Washington, DC",2025-06-25 18:45:00,2025-06-25 19:05:00,20,Small,Vegan,1,2.5,Low,Cash,True,False,8.0,0.4,June,Offline,6.0,14.0,False,1,1,18,30.28645833333333,2025-06-25,2025,6,1,01,01_Small,2025-06,2,Wednesday,Dinner,Low,0-3 km,train
ORD623,Pizza Hut,"Detroit, MI",2025-06-28 18:30:00,2025-06-28 18:50:00,20,Small,Vegan,2,2.0,Low,UPI,True,True,10.0,1.0,June,Online,4.8,15.2,False,2,1,18,29.94845360824742,2025-06-28,2025,6,1,01,01_Small,2025-06,5,Saturday,Dinner,Low,0-3 km,train
ORD625,Domino's,"Austin, TX",2025-06-15 19:20:00,2025-06-15 19:55:00,35,Large,Cheese Burst,4,5.4,Medium,Card,True,True,6.481481481481481,0.7407407407407407,June,Online,12.96,22.04,True,12,2,19,30.25943396226415,2025-06-15,2025,6,3,03,03_Large,2025-06,6,Sunday,Dinner,High,3-6 km,train
ORD626,Pizza Hut,"Miami, FL",2025-06-15 20:00:00,2025-06-15 20:30:00,30,Medium,Veg,2,4.1,Low,Wallet,True,True,7.317073170731708,0.4878048780487805,June,Online,9.839999999999998,20.16,False,4,1,20,29.94845360824742,2025-06-15,2025,6,2,02,02_Medium,2025-06,6,Sunday,Dinner,Low,3-6 km,train
ORD628,Domino's,"Austin, TX",2025-06-15 21:00:00,2025-06-15 21:35:00,35,Large,Cheese Burst,4,5.4,Medium,Card,True,True,6.481481481481481,0.7407407407407407,June,Online,12.96,22.04,True,12,2,21,30.25943396226415,2025-06-15,2025,6,3,03,03_Large,2025-06,6,Sunday,Late,High,3-6 km,train
ORD629,Papa John's,"Seattle, WA",2025-06-16 17:45:00,2025-06-16 18:10:00,25,Medium,Gluten-Free,3,3.9,Low,UPI,False,False,6.410256410256411,0.7692307692307693,June,Online,9.36,15.64,False,6,1,17,28.18627450980392,2025-06-16,2025,6,2,02,02_Medium,2025-06,0,Monday,Dinner,Medium,3-6 km,train
ORD632,Pizza Hut,"Dallas, TX",2025-06-16 20:15:00,2025-06-16 21:00:00,45,Large,Cheese Burst,4,7.2,High,Card,True,False,6.25,0.5555555555555556,June,Online,17.28,27.72,True,12,3,20,29.94845360824742,2025-06-16,2025,6,3,03,03_Large,2025-06,0,Monday,Dinner,High,6-8 km,train
ORD633,Domino's,"Austin, TX",2025-06-16 21:10:00,2025-06-16 21:40:00,30,Large,Cheese Burst,4,5.4,Medium,Cash,True,False,5.555555555555555,0.7407407407407407,June,Offline,12.96,17.04,False,12,2,21,30.25943396226415,2025-06-16,2025,6,3,03,03_Large,2025-06,0,Monday,Late,High,3-6 km,train
ORD634,Little Caesars,"Chicago, IL",2025-06-17 18:10:00,2025-06-17 18:50:00,40,XL,Sicilian,5,7.8,High,UPI,True,False,5.128205128205129,0.6410256410256411,June,Online,18.72,21.28,True,20,3,18,28.84422110552764,2025-06-17,2025,6,4,04,04_XL,2025-06,1,Tuesday,Dinner,Very High,6-8 km,train
ORD635,Marco's Pizza,"Tampa, FL",2025-06-17 19:15:00,2025-06-17 19:40:00,25,Small,Thai Chicken,3,3.2,Medium,Card,True,False,7.8125,0.9375,June,Online,7.68,17.32,False,3,2,19,26.66666666666667,2025-06-17,2025,6,1,01,01_Small,2025-06,1,Tuesday,Dinner,Low,3-6 km,train
ORD636,Pizza Hut,"Miami, FL",2025-06-17 20:00:00,2025-06-17 20:30:00,30,Medium,Veg,2,4.1,Low,Wallet,True,False,7.317073170731708,0.4878048780487805,June,Online,9.839999999999998,20.16,False,4,1,20,29.94845360824742,2025-06-17,2025,6,2,02,02_Medium,2025-06,1,Tuesday,Dinner,Low,3-6 km,train
ORD637,Papa John's,"San Diego, CA",2025-06-18 17:45:00,2025-06-18 18:35:00,50,Large,Non-Veg,4,8.3,High,Card,False,False,6.024096385542168,0.4819277108433734,June,Online,19.92,30.08,True,12,3,17,28.18627450980392,2025-06-18,2025,6,3,03,03_Large,2025-06,2,Wednesday,Dinner,High,8+ km,train
ORD639,Marco's Pizza,"Charlotte, NC",2025-06-18 20:00:00,2025-06-18 20:25:00,25,Medium,Non-Veg,3,4.0,Low,Wallet,True,False,6.25,0.75,June,Online,9.6,15.4,False,6,1,20,26.66666666666667,2025-06-18,2025,6,2,02,02_Medium,2025-06,2,Wednesday,Dinner,Medium,3-6 km,train
ORD640,Pizza Hut,"Miami, FL",2025-06-18 21:00:00,2025-06-18 21:30:00,30,Medium,Veg,2,4.1,Low,Card,True,False,7.317073170731708,0.4878048780487805,June,Online,9.839999999999998,20.16,False,4,1,21,29.94845360824742,2025-06-18,2025,6,2,02,02_Medium,2025-06,2,Wednesday,Late,Low,3-6 km,train
ORD641,Domino's,"Los Angeles, CA",2025-06-19 18:15:00,2025-06-19 18:55:00,40,Large,Cheese Burst,5,6.3,Medium,Cash,True,False,6.34920634920635,0.7936507936507937,June,Offline,15.12,24.88,True,15,2,18,30.25943396226415,2025-06-19,2025,6,3,03,03_Large,2025-06,3,Thursday,Dinner,Very High,6-8 km,train
ORD643,Domino's,"Austin, TX",2025-06-19 20:00:00,2025-06-19 20:30:00,30,Large,Cheese Burst,4,5.4,Medium,Card,True,False,5.555555555555555,0.7407407407407407,June,Online,12.96,17.04,False,12,2,20,30.25943396226415,2025-06-19,2025,6,3,03,03_Large,2025-06,3,Thursday,Dinner,High,3-6 km,train
ORD645,Pizza Hut,"Dallas, TX",2025-06-20 19:00:00,2025-06-20 19:30:00,30,Medium,Stuffed Crust,4,5.8,Medium,Card,True,False,5.172413793103448,0.6896551724137931,June,Online,13.92,16.08,False,8,2,19,29.94845360824742,2025-06-20,2025,6,2,02,02_Medium,2025-06,4,Friday,Dinner,Medium,3-6 km,train
ORD646,Domino's,"San Francisco, CA",2025-07-21 19:00:00,2025-07-21 19:50:00,50,Large,Non-Veg,4,10.0,High,Card,True,False,5.0,0.4,July,Online,24.0,26.0,True,12,3,19,30.25943396226415,2025-07-21,2025,7,3,03,03_Large,2025-07,0,Monday,Dinner,High,8+ km,train
ORD647,Papa John's,"Indianapolis, IN",2025-07-22 20:00:00,2025-07-22 20:35:00,35,Medium,Gluten-Free,3,5.5,Medium,Wallet,True,False,6.363636363636363,0.5454545454545454,July,Online,13.2,21.8,True,6,2,20,28.18627450980392,2025-07-22,2025,7,2,02,02_Medium,2025-07,1,Tuesday,Dinner,Medium,3-6 km,train
ORD649,Little Caesars,"Denver, CO",2025-07-24 19:45:00,2025-07-24 20:25:00,40,XL,Cheese Burst,5,8.0,High,Card,True,False,5.0,0.625,July,Online,19.2,20.8,True,20,3,19,28.84422110552764,2025-07-24,2025,7,4,04,04_XL,2025-07,3,Thursday,Dinner,Very High,6-8 km,train
ORD652,Papa John's,"Detroit, MI",2025-07-27 20:45:00,2025-07-27 21:15:00,30,Medium,Veg,2,3.5,Low,Card,True,True,8.571428571428571,0.5714285714285714,July,Online,8.4,21.6,False,4,1,20,28.18627450980392,2025-07-27,2025,7,2,02,02_Medium,2025-07,6,Sunday,Dinner,Low,3-6 km,train
ORD653,Pizza Hut,"El Paso, TX",2025-07-28 18:00:00,2025-07-28 18:30:00,30,Large,Non-Veg,4,5.0,Medium,Wallet,True,False,6.0,0.8,July,Online,12.0,18.0,False,12,2,18,29.94845360824742,2025-07-28,2025,7,3,03,03_Large,2025-07,0,Monday,Dinner,High,3-6 km,train
